,Precision,Recall,RMSE, R^2,time to fit,time to predict,rank,maxIter,regParam
0,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,5.735,3.267,0,10,0.1
1,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,1.089,2.884,0,10,0.001
2,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,1.042,3.142,0,10,0.0031622776601680004
3,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,1.088,2.877,0,10,0.01
4,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,0.989,2.926,0,10,0.031622776601683
5,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,1.303,2.806,0,10,0.0001
6,0.9579669108955284,0.095453879427513,0.8617892039355908,0.2293113351581954,1.211,2.973,0,10,1e-05
7,0.9373517786561266,0.0221229113461001,0.8852371967947495,0.1868022249640426,0.266,4.27,5,10,0.1
8,0.9048874223602484,0.0086570982241862,1.2889205136019617,-0.723967778849838,0.314,3.972,5,10,0.001
9,0.8994495647721455,0.0082357127979935,1.1653624530061664,-0.4092852806283613,0.304,3.858,5,10,0.0031622776601680004
10,0.9170553935860056,0.0082861711887003,1.058387042391483,-0.1624275695027912,0.267,3.989,5,10,0.01
11,0.909509948668112,0.0102610089588261,0.9646450461590078,0.0343673317734042,0.289,3.875,5,10,0.031622776601683
12,0.8554127420198848,0.0091689542035278,1.8350462042191769,-2.494386031500916,0.263,3.894,5,10,0.0001
13,0.8735011262450286,0.0074764696085999,2.62486107777965,-6.149727987734968,0.293,3.856,5,10,1e-05
14,0.951350604950605,0.033636000863373,0.8755993008866594,0.2044129864885284,0.53,4.574,10,10,0.1
