,num_recs,user_count,n_trees,search_k,build_time,inference_time,MAP,precisionAt100,recallAt100,ndgcAt100,Custom Precision,Custom Recall
173,100,610,483,5455,2.164042949676513,0.7734713554382321,0.000627555412911,0.006557377049180001,0.010137597319680001,0.009704922618178001,0.866017316017316,0.01064098713452
174,100,610,483,8858,2.177465915679931,0.928929090499877,0.0006116925781970001,0.006098360655737001,0.009702802873092001,0.009300741124184001,0.853146853146853,0.010224045924473001
175,100,610,483,14384,2.252450942993164,1.144474744796753,0.0006230659207220001,0.0062295081967210005,0.010110581970335,0.009525023786519001,0.8514354066985641,0.010745580400890001
176,100,610,483,23357,2.161153078079223,1.375262975692749,0.0006182054594210001,0.0062295081967210005,0.010046413998243001,0.009491571713399,0.839344532279314,0.010662045193149
177,100,610,483,37926,2.157958745956421,1.754689931869506,0.000613658550719,0.0062295081967210005,0.010251160986922001,0.009527195701828,0.8560606060606051,0.010906027383418001
178,100,610,483,61584,2.177145957946777,2.281097173690796,0.000608323763257,0.006196721311475001,0.010242286916562001,0.009488010976474,0.855883301096067,0.010882576678972002
179,100,610,483,100000,2.202202081680298,3.231067180633545,0.0006061799060290001,0.006163934426229,0.01017671314607,0.009437948162883,0.854333659172368,0.010815223004830002
180,100,610,784,10,3.200401067733764,0.44595122337341303,0.0004957731338860001,0.004688524590163,0.007192289860727,0.007497296747397001,0.892226971340895,0.007253756706359001
181,100,610,784,16,3.175471067428589,0.441575050354003,0.0005062431915750001,0.005016393442622001,0.007227207712697001,0.007795532702235001,0.891169460880999,0.007286797067658001
182,100,610,784,26,3.205881118774414,0.441104888916015,0.0005019492243770001,0.004852459016393001,0.007211972171226001,0.007626635810451,0.8944978632478631,0.007282796667618
183,100,610,784,42,3.25785493850708,0.45174765586853005,0.00049500227217,0.0045901639344260005,0.007217376602860001,0.007384466732324,0.892916666666666,0.007285994362359001
184,100,610,784,69,3.228336095809936,0.46904706954956005,0.0004972214316230001,0.004754098360655001,0.007319582167500001,0.007479427602037,0.87880658436214,0.007362540327718
185,100,610,784,112,3.194211006164551,0.491179943084716,0.00047412720630400006,0.005672131147540001,0.007517985540445001,0.00811870196942,0.889877602072723,0.007978923851682
186,100,610,784,183,3.243648052215576,0.499176979064941,0.000420484663653,0.0054098360655730005,0.0067357715266920005,0.007601158875638001,0.868866847438275,0.007125529618877
187,100,610,784,297,3.245114088058471,0.514194965362548,0.000412700921067,0.005606557377049,0.007264078163182,0.007785879039427001,0.8770170454545451,0.007623493683868001
188,100,610,784,483,3.26496410369873,0.6228899955749511,0.000435317701336,0.005672131147540001,0.007762154732045,0.008091050147481,0.880408615774469,0.007991442138884001
189,100,610,784,784,3.214698076248169,0.6380679607391351,0.00041142100401700003,0.0058688524590160005,0.007699352275123,0.0081169476789,0.895867768595041,0.007972973098775
190,100,610,784,1274,3.170612096786499,0.724561929702758,0.00035889565246600004,0.0058688524590160005,0.008174485818815,0.008020987375822,0.8841164453524001,0.008323093061189
191,100,610,784,2069,3.231750249862671,0.746359825134277,0.000459164900145,0.005967213114754,0.008820740118432,0.008562026458832,0.872560772560772,0.008958962388379
192,100,610,784,3359,3.211318969726562,0.8681788444519041,0.000537297051789,0.006163934426229,0.008821514602398,0.008864513912451001,0.8666999666999661,0.008743814061126001
193,100,610,784,5455,3.278134107589721,0.9984829425811761,0.000651726314746,0.006196721311475001,0.009567867343179002,0.009428231446603002,0.862218963831867,0.010052500457669
194,100,610,784,8858,3.24027419090271,1.212475061416626,0.000623868645876,0.006131147540983001,0.009253246176651,0.009211792511896001,0.8547430830039521,0.009846536518873001
195,100,610,784,14384,3.18791389465332,1.4644608497619631,0.0006174059886560001,0.006098360655737001,0.009726129972327,0.009318162302232001,0.844905094905094,0.010363123125068001
196,100,610,784,23357,3.168814897537231,1.7310490608215332,0.000611189228371,0.006163934426229,0.010144897742817,0.009454529990484,0.849681020733652,0.010797816494278
197,100,610,784,37926,3.160583972930908,2.140108823776245,0.0006083024641410001,0.0062295081967210005,0.010123091298396001,0.009471069910223002,0.85517408123791,0.010752357854121
198,100,610,784,61584,3.196321964263916,2.720268011093139,0.000608469094712,0.006196721311475001,0.010280924405755001,0.009490064813954,0.8541102514506771,0.010922207387478
199,100,610,784,100000,2.998506784439087,3.519579172134399,0.0006086900585150001,0.006262295081967,0.010318043078360001,0.009530814096965,0.855883301096067,0.010964964699647
200,100,610,1274,10,4.880293130874634,0.637820243835449,0.000453303055775,0.004786885245901,0.0064343868612140006,0.007148036196285,0.869282581453634,0.006527891050015001
201,100,610,1274,16,4.8882999420166025,0.6349627971649171,0.000453303055775,0.004786885245901,0.0064343868612140006,0.007148036196285,0.869282581453634,0.006527891050015001
202,100,610,1274,26,4.866962909698486,0.6319501399993891,0.000457714208322,0.004918032786885,0.006445719202060001,0.007287826965227001,0.8654689608636971,0.006530292389050001
203,100,610,1274,42,4.864077091217041,0.687592983245849,0.000464990071363,0.005114754098360001,0.006503366472822,0.007507766094504001,0.8698135198135191,0.006594263987675
204,100,610,1274,69,4.831222057342529,0.653444766998291,0.000460906790911,0.005180327868852,0.006727064447531001,0.007487977017422,0.8622767857142851,0.0067501058265620004
205,100,610,1274,112,4.854673147201538,0.6990919113159181,0.000451902671757,0.0055081967213110004,0.006597222418011001,0.007695992905981001,0.8832474110251881,0.006919367708103001
206,100,610,1274,183,4.930735111236572,0.7500450611114501,0.000437631233087,0.0057704918032780005,0.007275708928511,0.007966965094743001,0.884561117894451,0.007532429236058001
207,100,610,1274,297,4.736224174499512,0.6978850364685051,0.000552617176798,0.005704918032786,0.007680730544535001,0.008288853198290001,0.9212851405622491,0.008450323230258001
208,100,610,1274,483,4.803287029266357,0.823807001113891,0.000526386779635,0.006262295081967,0.008044363988236,0.008656821668857001,0.9022765469824291,0.008625225447065
209,100,610,1274,784,4.914715051651001,0.8821558952331541,0.000508605779171,0.006032786885245001,0.008512649956072,0.008657187963692001,0.884634387351778,0.009081015159228
210,100,610,1274,1274,4.934502840042114,0.9795656204223631,0.00047023922748900003,0.0058688524590160005,0.0085300759637,0.00845248134089,0.8879966329966321,0.008898270655328
211,100,610,1274,2069,4.856148958206177,1.08719801902771,0.000451811360376,0.0058688524590160005,0.008772161365163001,0.008455669778091,0.865165945165945,0.008690274320754001
212,100,610,1274,3359,4.820531129837036,1.208388805389404,0.0005720801386860001,0.006131147540983001,0.009741108770232002,0.009209828557588002,0.8659150373436081,0.009600648924873001
213,100,610,1274,5455,4.901376962661743,1.3861768245697021,0.000574615249454,0.006163934426229,0.009217024736402001,0.009109493427196,0.858185111989459,0.009725538785544
214,100,610,1274,8858,4.829874038696289,1.598666906356811,0.0006264465695790001,0.006098360655737001,0.008952038964039,0.009135865951509,0.855286561264822,0.009358055852444001
215,100,610,1274,14384,4.86668586730957,1.878913164138794,0.0006120950141710001,0.006131147540983001,0.009381430200724001,0.009224688083542001,0.8563049853372431,0.010058499916736002
216,100,610,1274,23357,4.86653208732605,2.241544008255005,0.000608031733805,0.006098360655737001,0.009769287789726001,0.009300770035496,0.8538372859025031,0.01043102491067
217,100,610,1274,37926,4.836449861526489,2.6651556491851798,0.000601409758518,0.006098360655737001,0.010027572615541,0.009355061798691,0.8541102514506771,0.010653546690953001
218,100,610,1274,61584,4.796231985092163,3.406116962432861,0.000606206754943,0.006163934426229,0.010029856765584001,0.009390900186008001,0.852541544477028,0.010652468875166
219,100,610,1274,100000,4.833775043487549,4.300893306732178,0.000607233813247,0.006196721311475001,0.010264048803055,0.009470945375933001,0.8541102514506771,0.010906340416166001
